5.6917,4.88445,0.604359
6.08568,4.89153,0.758629
6.06394,4.91871,0.755934
5.74805,5.0287,0.825843
5.98093,4.6995,0.496078
5.94372,4.68521,0.487886
5.9815,5.24616,0.703415
6.23799,4.92072,0.454114
6.27043,4.65367,0.636485
6.28339,5.16609,0.842102
6.4257,4.91989,0.739667
6.25621,4.60919,0.314854
5.86559,4.97498,0.32446
6.28465,4.69816,0.958116
5.93402,4.69148,0.146352
5.59512,5.516,0.535338
5.9216,5.50353,0.682763
6.53109,4.74539,0.4654
6.55994,4.60784,0.776891
6.7776,4.6319,0.80347
7.09312,4.67474,0.927519
12.8563,4.43825,0.0790574
12.3848,4.46482,0.116375
12.127,4.6027,0.293269
12.7765,4.56462,0.386373
12.6406,4.69132,0.108609
12.664,4.71969,0.103397
12.4498,4.65854,0.390269
12.3295,4.78508,0.116179
15.6693,1.20729,4.94318
12.2234,4.91442,0.394827
12.5408,4.96919,0.280699
12.0184,4.87883,0.123749
12.7816,4.90563,0.364886
12.9786,4.72014,0.1849
13.6465,4.69464,0.274177
13.323,4.71932,0.256199
13.2933,4.72059,0.266404
13.4948,4.81098,0.536995
13.0466,4.73911,0.502159
13.8011,4.92752,0.440038
13.101,5.00203,0.290743
13.5248,4.99505,0.250637
13.7982,5.51869,0.185883
14.0203,14.0353,0.00573058
13.8185,4.90789,0.0993193
13.8243,4.92874,0.0875429
13.9701,4.66996,0.292155
13.9883,5.2283,0.0752561
13.7878,0.0269295,0.76635
4.51248,6.32603,0.809775
4.61417,6.00863,0.885217
4.83584,5.61971,0.799548
5.18405,5.71697,0.845767
5.11893,5.7966,0.519888
4.94899,5.98681,0.820407
4.74692,6.17099,0.615413
5.16525,5.68521,0.862655
5.25058,6.0316,0.730173
5.36734,6.00405,0.410195
5.37454,6.00365,0.406968
5.37298,5.67239,0.328031
5.42285,5.7738,0.632755
5.07471,6.09619,0.271627
5.34771,6.26203,0.211661
5.2222,6.29167,0.509982
4.81194,6.2642,0.919902
5.05422,6.29072,0.704912
5.4653,6.36047,0.788574
5.07459,6.43624,0.237786
5.32108,5.97021,0.0711066
5.47272,5.87521,0.937479
5.586,6.05263,0.668282
5.55972,6.2865,0.456775
5.67043,5.75759,0.0899242
5.59704,6.05719,0.702289
5.56894,6.30421,0.467833
5.62084,6.08782,0.185535
5.63615,6.07575,0.209833
5.67185,5.81426,0.426919
5.66165,5.83063,0.419744
5.72677,5.751,0.745622
5.72453,5.77343,0.754151
6.00026,5.81088,0.55578
5.9965,5.80907,0.533502
5.92794,6.04515,0.793826
5.9217,6.04897,0.808633
5.83767,6.10757,0.483981
5.85101,6.1117,0.480232
5.89314,5.59277,0.289961
5.91593,5.91247,0.236106
6.02569,5.74551,0.873124
6.16143,6.06735,0.382288
6.2468,5.60844,0.678318
6.19571,5.74919,0.26238
6.25071,5.94319,0.746958
5.93872,6.23217,0.182251
6.09424,6.29092,0.639901
5.77977,6.32569,0.714238
5.62071,6.42787,0.151695
5.87623,6.44866,0.429277
5.99061,6.34718,0.960642
0.206324,2.72015,11.3376
13.4518,6.10756,0.243161
13.6066,5.62769,0.470047
13.3661,5.76602,0.669458
13.5737,5.94966,0.499747
13.2704,6.0626,0.529236
13.6956,5.79175,0.756332
13.4877,6.06053,0.792914
13.8035,6.10422,0.669801
13.5407,6.27162,0.529447
13.5266,6.30545,0.545207
13.7813,6.13329,0.330036
13.8085,6.14555,0.340997
13.877,5.83671,0.470257
13.3438,5.79509,0.329692
13.6596,5.83878,0.206579
13.7873,6.48252,0.677239
13.4817,6.48885,0.830049
13.6806,5.83934,0.174479
13.0542,0.184482,13.9108
14.0093,5.78041,0.246854
14.1387,6.09828,0.266644
14.3852,6.02729,0.144663
14.5836,6.26435,0.320933
14.0419,6.37078,0.448699
13.9666,6.33999,0.134034
14.2776,6.40407,0.203502
14.2997,6.41984,0.211351
15.5968,2.92298,4.27911
-0.007194,14.0712,15.1685
15.6808,6.38768,0.5634
14.9054,6.2285,0.609043
15.2554,5.64417,0.482757
15.4226,5.89873,0.596252
15.206,5.95992,0.361778
15.2442,6.18388,0.611131
15.2621,6.18062,0.616586
15.109,5.88174,0.679991
15.499,5.79621,0.297456
15.5218,6.15681,0.367947
15.5031,6.12775,0.380168
15.0902,6.31008,0.333401
15.5742,6.13679,0.730977
15.5898,6.1533,0.709746
15.3846,6.32072,0.101352
14.838,6.34702,0.108341
15.5831,5.61685,0.575917
15.3421,5.66971,0.812335
15.6392,5.83754,0.830725
15.087,6.31169,0.88632
15.6354,5.82544,0.847726
15.6805,6.40609,0.878638
15.66,6.42212,0.240895
15.656,6.41793,0.554775
15.662,7.20711,0.858548
1.89287,7.16361,0.777209
4.21473,6.97571,0.413979
4.38062,6.63079,0.906302
4.47908,6.65953,0.582766
3.99723,7.0383,0.15794
4.19871,6.76248,0.147418
4.50228,7.00028,0.594067
4.50192,6.84807,0.279763
4.52201,6.83753,0.294233
4.31892,7.06307,0.118783
4.48784,7.17679,0.372081
4.17593,7.29436,0.296791
4.59263,7.34132,0.716857
4.64187,6.82739,0.806934
4.66305,6.81021,0.828174
4.69498,6.54688,0.343029
4.73252,7.09823,0.361318
4.85162,6.81801,0.206167
4.78444,6.50038,0.69834
4.78215,6.52999,0.673022
5.01239,6.62794,0.440273
4.99266,6.79069,0.740107
4.75734,6.81411,0.51717
5.0356,6.96869,0.451574
4.81969,7.08135,0.691311
4.83777,7.10373,0.701557
5.17085,6.70173,0.280355
5.37434,6.55386,0.352215
4.86925,6.8337,0.18872
5.14457,7.03504,0.209728
5.13874,7.25957,0.745264
4.96865,6.5316,0.063678
0.00984894,2.70607,9.0665
0.145978,5.7124,8.29809
5.63784,6.60241,0.619842
5.9625,6.5942,0.726186
5.70854,6.53969,0.948243
10.5924,7.37386,0.501659
10.7231,7.37547,0.817441
10.9217,7.45158,0.549992
11.2233,7.44651,0.784768
11.4963,7.57235,0.947361
12.8107,7.08156,0.218138
12.9396,6.89524,0.473992
12.9281,7.23582,0.499546
13.6072,7.08456,0.184342
13.2419,6.48997,0.58659
13.7364,6.47973,0.339339
13.5316,6.6304,0.541768
13.572,6.74768,0.229575
13.2758,6.77828,0.406296
13.5366,6.95535,0.538328
13.3268,6.78107,0.744196
13.4443,7.09195,0.363037
13.2049,7.06572,0.60553
13.5181,7.18122,0.572373
13.7387,7.08001,0.654832
13.2586,6.80632,0.389623
13.5814,6.77195,0.253487
13.6638,6.77647,0.800222
13.6549,6.7992,0.830605
13.4625,7.08047,0.856041
13.7433,6.48056,0.323809
13.8212,6.77083,0.496945
13.1275,7.08675,0.290587
13.3993,6.48433,0.283313
13.3146,7.37703,0.764799
13.2401,7.3574,0.430971
13.8154,7.34493,0.53267
13.3154,7.27826,0.107182
13.6705,7.35154,0.850803
13.6495,7.36189,0.83095
0.0560112,14.0704,15.5791
0.629392,0.0583173,1.93299
13.843,7.36953,0.525138
13.9818,6.89642,0.809646
14.0218,7.07838,0.531475
14.0006,7.272,0.812263
14.5937,6.55216,0.170297
14.476,6.55071,0.473227
14.0332,6.64034,0.238832
14.3493,6.75729,0.232253
14.3249,7.13743,0.385183
14.6639,6.81037,0.354756
14.2984,7.12855,0.725765
14.491,7.36754,0.57556
14.6235,7.20701,0.0883373
13.9915,7.23779,0.822131
13.8798,6.87964,0.161529
14.167,7.36853,0.550349
14.0435,7.28637,0.261188
10.4379,8.25254,0.0290057
14.8358,6.51688,0.778666
14.8087,6.50571,0.409564
14.8378,6.51588,0.436944
15.3798,6.41669,0.755919
15.386,6.44369,0.440325
15.1109,6.48029,0.609495
14.878,6.99944,0.182764
15.3862,6.46764,0.409881
15.384,6.44469,0.782047
14.8877,6.68448,0.129243
14.9776,6.7767,0.60786
14.9658,7.28032,0.407075
15.4432,7.05307,0.110941
15.1348,6.64888,0.332671
15.3164,6.73208,0.609948
15.2086,6.97034,0.320033
15.4587,6.65289,0.132041
15.4783,7.15626,0.41712
15.5188,6.82765,0.33252
15.5858,6.68926,0.750298
14.9476,7.31278,0.0655033
15.2443,7.29114,0.207817
15.3098,6.75943,0.0709303
15.2366,7.31241,0.201117
2.92761,8.73606,0.0364602
15.6418,6.69428,0.417603
15.1219,14.0086,0.0649907
0.0993787,2.66233,11.6569
14.9211,7.31263,0.0698268
15.5767,7.3467,0.150952
15.1316,6.6505,0.885589
4.729,4.4561,15.6755
15.6782,6.14996,0.0641863
2.1585,7.37054,0.835535
2.13616,7.91715,0.753936
2.44797,8.03986,0.820946
2.45304,8.04324,0.788581
2.59132,7.99533,0.137004
2.46433,8.09188,0.45052
1.85689,7.50168,0.742725
2.7378,7.9693,0.61473
2.63715,8.27563,0.655448
2.59424,8.33703,0.13338
15.6288,4.80236,3.77978
2.90429,7.88795,0.222405
3.41404,7.51293,0.133529
3.32113,7.8317,0.214395
3.10065,8.16328,0.271566
2.9584,8.22649,0.659104
2.85759,8.16307,0.0558148
3.09623,7.6201,0.068029
2.77666,8.20514,0.370498
2.77333,8.16712,0.369681
4.23349,15.6083,6.95062
0.0985964,5.81884,8.61934
8.43772,0.671713,15.6518
0.110213,5.98199,8.09116
6.96011,3.28644,0.0797194
4.74209,7.644,0.770022
4.8677,7.36837,0.887831
4.89111,7.4132,0.566787
5.07961,7.59347,0.787579
10.4205,7.66578,0.45701
10.4448,7.84781,0.745198
10.6598,7.95031,0.474541
10.6435,7.92391,0.47775
10.6833,7.64969,0.647595
10.7347,7.631,0.327233
10.3673,8.0504,0.328983
10.8168,8.21711,0.596909
10.4923,8.22195,0.596772
10.8327,8.23008,0.56738
10.6387,8.22779,0.306645
10.8036,7.9225,0.769558
10.7741,7.92553,0.793531
10.4133,7.50786,0.759977
10.5913,8.17768,0.850615
10.6318,7.66839,0.967957
10.918,8.06356,0.281426
10.9532,7.79153,0.535213
10.9107,8.19666,0.907371
10.946,7.6336,0.83818
10.9639,7.66429,0.829829
10.6303,7.9525,0.13409
10.3593,8.39202,0.331865
10.6124,7.668,0.998355
11.1059,8.05884,0.687077
11.2812,7.7833,0.786049
11.2302,8.21564,0.964126
11.0804,8.39828,0.717159
11.0591,7.92159,0.996512
11.0765,7.92474,1.02027
13.2735,7.36943,0.425636
13.583,7.34959,0.282172
13.5346,7.50567,0.563099
13.2538,7.66642,0.593528
13.5511,7.83013,0.553825
13.5514,7.86252,0.548139
13.2583,8.01923,0.468706
13.4197,7.64946,0.295247
13.4858,7.94804,0.223853
13.7957,7.64192,0.700562
13.5443,8.17268,0.451327
13.7546,7.63432,0.361399
12.9964,7.36718,0.191551
13.7985,7.9956,0.353193
13.6581,8.23457,0.153279
13.3242,8.24918,0.224669
13.29,8.34977,0.54946
13.7643,8.09619,0.677985
13.4304,8.11079,0.749374
13.4862,7.66176,0.844026
14.3335,7.46507,0.288435
14.0831,8.09492,0.504272
14.0356,7.60851,0.374933
14.6672,7.6082,0.574151
14.2471,7.87758,0.336149
14.4892,7.64201,0.284433
14.5337,7.96082,0.169723
14.5344,7.89185,0.487323
14.3122,7.65868,0.569224
14.3296,7.65965,0.586098
14.4017,8.17549,0.400494
14.3868,8.21139,0.399695
14.7169,7.48072,0.286143
14.0091,7.59963,0.715515
14.7393,8.12405,0.388548
14.7934,7.79434,0.316816
15.6995,3.70545,15.3758
14.2755,7.98935,0.657829
14.3015,8.22929,0.730115
14.5797,8.14168,0.690212
13.9685,8.30377,0.749309
15.5738,7.3485,0.17273
14.8218,7.90611,0.638496
15.2274,7.48037,0.498577
14.8245,7.80463,0.302908
15.5415,7.52286,0.464847
14.9061,7.58439,0.551127
15.0306,7.55852,0.252012
15.3529,7.6084,0.193027
15.3443,7.63631,0.217881
15.14,7.80441,0.434198
15.0953,7.83672,0.0969492
15.494,7.8521,0.386602
7.59278,3.3509,0.0504517
15.497,7.88122,0.046129
0.0410379,6.96258,7.76228
13.2375,0.10538,13.1513
0.0310026,5.00083,7.20415
1.99224,15.5255,15.1902
2.31591,8.32477,0.651793
2.51591,8.42483,0.393404
2.5365,8.58196,0.696167
2.68303,8.68339,0.269239
3.8765,15.601,6.93745
2.92812,8.44976,0.223045
2.82126,8.50802,0.522316
2.82545,8.52951,0.539083
2.7615,8.86508,0.547823
2.99135,8.73991,0.355131
3.05508,8.74376,0.673801
2.90903,8.44083,0.216545
3.15805,8.48707,0.473079
2.82464,8.99274,0.237183
3.29966,8.79643,0.441022
3.15724,8.95031,0.171178
3.22119,8.61473,0.162439
3.05457,9.03005,0.487217
3.0515,9.04652,0.504442
11.4545,9.50967,0.0281441
3.37102,9.02528,0.623764
3.31578,9.11078,0.297547
3.12697,9.17057,0.813788
3.0376,9.30891,0.285955
3.55458,9.27455,0.479027
0.760666,10.1448,15.6623
10.9101,8.40518,0.284308
10.647,8.50308,0.479201
10.6314,8.77735,0.284369
10.7623,8.47173,0.818229
10.6175,8.50526,0.13875
10.6159,8.48264,0.112069
10.8961,8.67726,0.092842
12.489,0.0189854,6.17838
10.4563,9.01204,0.108159
10.3441,8.68955,0.121536
11.7306,8.89389,0.456712
11.4137,8.81454,0.356378
11.4647,8.96224,0.660282
11.2039,9.06217,0.463401
11.5126,9.12307,0.381946
11.7166,9.19056,0.625743
11.8213,9.18397,0.300491
11.8142,9.19889,0.279829
11.3911,9.29456,0.629875
11.0178,8.47082,1.04518
3.89182,15.6115,6.95592
15.6597,3.14029,12.9317
12.0884,9.00321,0.337223
12.4168,8.86542,0.48653
12.6566,9.03802,0.31477
12.2729,9.07942,0.710725
12.5849,9.10717,0.624134
12.7461,8.83007,0.57074
12.3641,9.19213,0.401286
12.3552,9.20919,0.393213
4.6451,6.51892,0.0260734
12.0462,9.29379,0.512047
12.1129,9.2939,0.193952
11.2983,0.0960788,5.0718
12.8969,9.13492,0.537543
12.9249,9.14048,0.516902
12.509,8.85566,0.815455
13.8302,8.32613,0.433948
13.8481,8.3319,0.43075
13.1321,8.87085,0.483163
13.5371,8.48285,0.354515
13.6109,8.68582,0.452823
13.3786,8.95418,0.261658
13.0594,9.06546,0.211841
13.2424,9.17544,0.456881
13.5599,9.2104,0.396859
13.6027,8.39733,0.6788
13.6131,8.43422,0.684059
13.4415,8.96042,0.597509
13.4575,8.95699,0.593282
13.3429,8.64211,0.66034
13.7985,8.9437,0.575559
13.8947,8.62062,0.63166
14.1066,8.2748,0.214678
14.1541,8.41207,0.505426
14.0066,8.59484,0.280736
14.3396,8.52036,0.261542
14.2251,8.72922,0.506579
13.9213,8.61274,0.611156
14.4601,8.49223,0.580101
2.9209,9.34587,0.605009
3.10447,9.59513,0.460271
3.23774,9.31021,0.542018
3.34852,9.44984,0.270248
3.42398,9.57389,0.579594
3.43789,9.3115,0.79808
3.1597,9.50963,0.786489
3.13453,9.52526,0.807617
2.8001,9.55839,0.869573
3.00623,9.82979,0.894691
9.56064,9.44666,0.0168222
10.6232,9.56944,0.363465
10.8708,9.73661,0.201988
10.8561,9.72501,0.167694
10.4464,9.81051,0.529036
10.5683,9.86163,0.232139
10.7818,9.85006,0.476925
10.2806,9.99825,0.296584
10.8233,10.0622,0.212268
10.5701,10.1151,0.435591
10.3134,9.66103,0.252009
10.9489,9.40479,0.225843
11.2829,9.37957,0.293487
11.2946,9.35225,0.30718
11.0987,9.63098,0.433625
11.4099,9.72494,0.310624
11.6072,9.45428,0.378268
11.6115,9.4316,0.407514
11.7148,9.75838,0.417984
11.4957,9.65244,0.633361
11.7506,9.86105,0.724259
11.4112,9.6958,0.31144
11.1565,9.91646,0.254891
11.4985,9.97634,0.524456
11.6118,9.97836,0.202058
11.8178,9.5384,0.633911
11.8224,10.0625,0.457701
15.6501,11.7975,6.03185
11.9115,9.5258,0.300351
11.9311,9.54043,0.311513
12.0198,9.79182,0.525345
13.2209,0.0688014,13.1539
11.9339,9.86433,0.202608
12.0358,9.76455,0.543919
12.2471,9.53517,0.404212
12.6608,9.35868,0.432813
12.2459,9.53217,0.370425
12.3213,9.86833,0.387318
12.3302,9.70534,0.668358
12.4345,9.39785,0.654812
12.5545,9.93691,0.627476
12.5677,9.64169,0.455852
12.4237,9.38427,0.677529
12.4116,9.38891,0.108074
12.1058,9.47378,0.70924
12.2258,10.0128,0.681905
15.6727,6.98165,0.982593
12.8493,9.59176,0.557973
12.6245,9.64613,0.792798
12.7697,9.32927,0.761829
12.753,9.34892,0.761739
12.6126,9.63014,0.801508
12.0927,9.76899,0.880864
12.7051,10.0811,0.875879
13.3238,9.27532,0.158502
13.0434,9.39045,0.316252
13.3527,9.48003,0.430598
13.1062,9.39669,0.652103
13.0962,9.39041,0.681482
15.6584,5.82845,3.80522
14.7648,14.4316,0.0515951
13.3734,12.1164,0.697355
13.5944,12.9495,0.0637993
13.1028,12.5898,0.605495
13.3578,12.5963,0.417349
13.202,12.2958,0.46234
13.3764,12.5831,0.400844
13.5436,12.2906,0.457616
13.6556,12.5814,0.597851
13.6539,12.5963,0.613122
13.1099,12.7468,0.23672
13.6573,12.7215,0.31048
13.3876,12.7829,0.662227
13.3831,12.7663,0.689244
13.1009,12.3014,0.788747
13.3783,12.4414,0.693299
13.6537,12.293,0.781103
13.3845,12.9262,0.332483
13.6912,12.9326,0.564745
13.6791,12.9291,0.560138
13.5824,12.5876,0.905649
13.4008,12.9469,0.362684
13.5794,12.956,0.885885
13.5512,12.4156,0.201115
13.4036,12.6904,0.109664
13.2129,12.4313,0.155529
13.6874,12.7208,0.296609
13.8574,12.7772,0.819741
13.8683,12.7481,0.80917
13.8513,12.4345,0.385887
13.9339,12.7239,0.508407
14.1766,12.5152,0.452069
14.0105,12.6706,0.197073
13.9563,12.4693,0.7092
14.1804,12.7271,0.720205
14.2139,12.8515,0.403692
12.6746,13.4947,0.623834
12.7859,13.4898,0.211061
12.8558,13.2092,0.673377
12.6531,13.3281,0.921446
12.6705,13.6694,0.917497
13.5943,12.9291,0.903808
13.129,12.9848,0.566396
13.2394,12.9905,0.889754
12.8839,13.7614,0.666984
12.9237,13.4844,0.832321
13.4351,13.4812,0.180338
12.9643,13.2025,0.260003
12.9786,13.4539,0.491017
12.9985,13.477,0.51611
12.9746,13.7517,0.323408
13.1105,13.4855,0.1957
13.2608,13.2557,0.405083
13.4677,13.4361,0.664872
13.4201,13.1059,0.645484
13.4526,13.4288,0.62874
13.2632,13.2868,0.402597
13.2696,13.6262,0.441781
13.2914,13.6116,0.430611
13.6306,13.5816,0.402107
13.177,13.2994,0.747146
13.1611,13.2827,0.73083
13.1944,13.6407,0.743197
13.6007,13.2213,0.401214
13.2159,13.6456,0.762156
13.7111,13.227,0.724571
13.4939,13.7589,0.637773
13.5084,13.6366,0.938557
13.4394,13.2649,0.928284
13.2568,13.7686,0.131396
13.2863,13.7761,0.108635
13.7647,13.5971,0.716035
13.6268,13.7909,0.0845679
10.7252,9.26744,0.0522204
13.2465,13.2194,0.0679917
13.9116,12.9785,0.307614
14.0166,13.0134,0.630926
13.9162,13.7707,0.198097
14.0851,13.7414,0.493729
14.2472,13.8541,0.214793
13.4431,14.0588,0.0756034
13.772,13.8721,0.513391
13.7679,13.8683,0.490039
13.6965,13.9061,0.844935
13.4795,13.8811,0.33699
13.4699,13.9105,0.363559
13.2231,13.9207,0.559512
13.3573,13.9361,0.87344
13.7213,13.8946,0.870856
13.179,14.0604,0.265018
13.5202,14.0817,0.610675
13.4533,14.2509,0.337604
13.7339,14.0595,0.208826
13.7301,14.0843,0.22608
13.79,14.2087,0.511088
13.8098,14.2185,0.934493
13.9735,14.2263,1.23439
0.00943538,0.705978,5.45589
14.0078,13.711,0.8396
14.2828,14.2298,0.232405
14.3034,14.0033,0.517055
13.9952,14.0301,0.717887
14.0071,14.0121,0.687167
14.0186,14.0314,0.362941
14.121,14.2921,0.527784
14.3416,14.5244,0.395189
14.1511,14.235,0.942564
14.6007,14.3124,0.326648
14.6395,14.6492,0.283443
14.2694,14.1945,0.235842
13.9521,14.3214,0.232152
14.2734,13.9214,0.883915
13.9907,13.9686,1.037
14.3456,14.7747,0.162499
15.6327,14.4169,0.291772
15.5508,13.8895,0.842147
14.8546,14.3601,0.397687
15.3553,14.1902,0.236198
15.2268,14.1614,0.715775
15.0671,14.0926,0.391669
15.175,14.3956,0.472322
15.1901,14.4074,0.441816
15.011,14.4205,0.771096
15.4908,14.2808,0.53446
15.3317,14.4674,0.747805
15.4381,14.6136,0.477723
15.4293,14.6385,0.45385
15.5523,14.2312,0.849407
15.522,14.2348,0.87164
15.1727,14.654,0.961151
15.1415,14.7,0.623971
15.0114,14.623,0.245934
15.6525,14.5142,0.724514
15.6592,14.5413,0.70812
15.5796,14.716,0.176308
15.3328,14.5057,0.154138
15.0667,14.3158,0.155463
14.8124,14.1136,0.164795
15.3209,14.518,0.146131
13.0427,0.156354,13.4274
14.2874,15.6085,0.636682
14.5639,15.4334,0.735001
14.5247,15.5207,0.406941
14.5957,0.0613933,5.45312
15.281,14.8373,0.218671
14.4321,0.0143397,2.74289
15.4367,14.7733,0.779836
14.8311,15.5484,0.555654
15.549,14.9534,0.396192
0.34548,0.111148,1.75028
0.694181,0.567663,1.36642
0.668965,0.556268,1.6959
0.682742,0.558736,1.70784
0.542447,0.82061,1.53897
0.369938,0.4189,1.60375
0.647051,0.221088,1.63304
0.864267,0.776258,1.54859
0.96878,0.46855,1.54405
1.14465,0.349478,1.71962
1.18609,0.731906,1.55822
13.8526,0.559762,0.899115
13.5287,0.473033,0.965373
13.7809,0.250227,1.02494
13.273,0.217389,1.12637
14.5646,0.407069,0.902896
14.1045,0.182529,1.11192
14.2458,0.475,1.00573
14.4345,0.245459,1.17448
14.4424,0.239274,1.21079
14.4171,0.219694,1.55102
14.5669,0.490487,1.40612
